Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
CPU,AW8063801208001,Intel,Core i5-3230M,512,40.6,36320,https://cpu.userbenchmark.com/Intel-Core-i5-3230M/Rating/2772
CPU,AD9600AGABBOX,AMD,A8-9600 APU (2016 D.BR),513,40.6,4331,https://cpu.userbenchmark.com/SpeedTest/339630/AMD-A8-9600-RADEON-R7-10-COMPUTE-CORES-4C-6G
CPU,,AMD,FX-6120 Six-Core,514,40.4,1057,https://cpu.userbenchmark.com/SpeedTest/7026/AMD-FXtm-6120-Six-Core-Processor
CPU,AD9700AHABBOX,AMD,A10-9700E APU (2016 D.BR),515,40.4,143,https://cpu.userbenchmark.com/SpeedTest/348934/AMD-A10-9700E-RADEON-R7-10-COMPUTE-CORES-4C-6G
CPU,AD786KYBJCSBX,AMD,A10-7860K APU (2014 D.Ka),516,40.2,8312,https://cpu.userbenchmark.com/SpeedTest/83781/AMD-A10-7860K-Radeon-R7-12-Compute-Cores-4C-8G
CPU,,AMD,A10-7700K APU (2014 D.Ka),517,40.2,6511,https://cpu.userbenchmark.com/SpeedTest/9888/AMD-A10-7700K-APU-with-RadeonTM-R7-Graphics
CPU,BX80677G3930,Intel,Celeron G3930,518,40.2,4240,https://cpu.userbenchmark.com/SpeedTest/235058/IntelR-CeleronR-CPU-G3930---290GHz
CPU,,Intel,Core i3-2100,519,40.1,33551,https://cpu.userbenchmark.com/SpeedTest/41/IntelR-CoreTM-i3-2100-CPU---310GHz
CPU,,Intel,Core i5-6200U,520,40,79500,https://cpu.userbenchmark.com/SpeedTest/36796/IntelR-CoreTM-i5-6200U-CPU---230GHz
CPU,,AMD,Phenom II X4 B60,521,39.9,1036,https://cpu.userbenchmark.com/SpeedTest/8154/AMD-Phenomtm-II-X4-B60-Processor
CPU,,Intel,Core i3-2105,522,39.9,647,https://cpu.userbenchmark.com/SpeedTest/2747/IntelR-CoreTM-i3-2105-CPU---310GHz
CPU,,AMD,Phenom II X6 1075T,523,39.8,2107,https://cpu.userbenchmark.com/SpeedTest/913/AMD-Phenomtm-II-X6-1075T-Processor
CPU,,Intel,Core i7-4510U,524,39.8,37529,https://cpu.userbenchmark.com/SpeedTest/10660/IntelR-CoreTM-i7-4510U-CPU---200GHz
CPU,,Intel,Core i5 650,525,39.7,25978,https://cpu.userbenchmark.com/SpeedTest/340/IntelR-CoreTM-i5-CPU---------650----320GHz
CPU,,AMD,FX-8120,526,39.7,16355,https://cpu.userbenchmark.com/SpeedTest/173/AMD-FXtm-8120-Eight-Core-Processor
CPU,,AMD,A8-6500 APU,527,39.7,4093,https://cpu.userbenchmark.com/SpeedTest/5272/AMD-A8-6500-APU-with-Radeontm-HD-Graphics
CPU,FD4300WMHKBOX,AMD,FX-4300,528,39.6,37338,https://cpu.userbenchmark.com/AMD-FX-4300/Rating/2879
CPU,BX80646G3220,Intel,Pentium G3220,529,39.5,9916,https://cpu.userbenchmark.com/Intel-Pentium-G3220/Rating/1967
CPU,,AMD,A8-7600 APU (2014 D.Ka),530,39.5,18506,https://cpu.userbenchmark.com/SpeedTest/14050/AMD-A8-7600-Radeon-R7-10-Compute-Cores-4C-6G
CPU,,Intel,Xeon E5-2609 0,531,39.3,415,https://cpu.userbenchmark.com/SpeedTest/2762/IntelR-XeonR-CPU-E5-2609-0---240GHz
CPU,FM983PAEY44AB,AMD,FX-9830P APU (2016 M.BR),532,39.3,2129,https://cpu.userbenchmark.com/SpeedTest/215072/AMD-FX-9830P-RADEON-R7-12-COMPUTE-CORES-4C-8G
CPU,,Intel,Core i7-2620M,533,39.3,9429,https://cpu.userbenchmark.com/SpeedTest/643/IntelR-CoreTM-i7-2620M-CPU---270GHz
CPU,,AMD,A8-7500 APU (2014 M.Ka),534,39.1,144,https://cpu.userbenchmark.com/SpeedTest/60388/AMD-A8-7500-Radeon-R7-10-Compute-Cores-4C-6G
CPU,,AMD,A10-7800 APU (2014 D.Ka),535,39.1,9476,https://cpu.userbenchmark.com/SpeedTest/13491/AMD-A10-7800-Radeon-R7-12-Compute-Cores-4C-8G
CPU,AD750KWOHJBOX,AMD,Athlon II X4 750K,536,39.1,3673,https://cpu.userbenchmark.com/AMD-Athlon-II-X4-750K/Rating/1548
CPU,AD765KXBJABOX,AMD,A8-7650K APU (2014 D.Ka),537,39,8615,https://cpu.userbenchmark.com/SpeedTest/27184/AMD-A8-7650K-Radeon-R7-10-Compute-Cores-4C-6G
CPU,,AMD,Phenom II X4 B55,538,39,3341,https://cpu.userbenchmark.com/SpeedTest/878/AMD-Phenomtm-II-X4-B55-Processor
CPU,,Intel,Core i3 550,539,38.9,9293,https://cpu.userbenchmark.com/SpeedTest/632/IntelR-CoreTM-i3-CPU---------550----320GHz
CPU,BX80662G3900,Intel,Celeron G3900,540,38.9,3189,https://cpu.userbenchmark.com/SpeedTest/86156/IntelR-CeleronR-CPU-G3900---280GHz
CPU,,Intel,Xeon E5-2620 0,541,38.8,1082,https://cpu.userbenchmark.com/SpeedTest/5895/IntelR-XeonR-CPU-E5-2620-0---200GHz
CPU,FF8062700837005,Intel,Core i7-2630QM,542,38.8,23713,https://cpu.userbenchmark.com/Intel-Core-i7-2630QM/Rating/2729
CPU,,Intel,Xeon E5530,543,38.8,394,https://cpu.userbenchmark.com/SpeedTest/4018/IntelR-XeonR-CPU-----------E5530----240GHz
CPU,AW8063801032301,Intel,Core i5-3210M,544,38.7,48610,https://cpu.userbenchmark.com/Intel-Core-i5-3210M/Rating/2719
CPU,,Intel,Pentium G2120,545,38.7,1077,https://cpu.userbenchmark.com/SpeedTest/448/IntelR-PentiumR-CPU-G2120---310GHz
CPU,,AMD,Phenom II X4 850,546,38.7,772,https://cpu.userbenchmark.com/SpeedTest/3577/AMD-Phenomtm-II-X4-850-Processor
CPU,AM973PAEY44AB,AMD,A12-9730P APU (2016 M.BR),547,38.7,164,https://cpu.userbenchmark.com/SpeedTest/236011/AMD-A12-9730P-RADEON-R7-10-COMPUTE-CORES-4C-6G
CPU,,AMD,FX-770K (2014 D.Ka),548,38.7,680,https://cpu.userbenchmark.com/SpeedTest/18603/AMD-FXtm-770K-Quad-Core-Processor
CPU,,AMD,Athlon II X4 555,549,38.6,104,https://cpu.userbenchmark.com/SpeedTest/12528/AMD-Athlontm-II-X4-555-Processor
CPU,,Intel,Core i7-4650U,550,38.6,2628,https://cpu.userbenchmark.com/SpeedTest/6364/IntelR-CoreTM-i7-4650U-CPU---170GHz
CPU,,AMD,A8-5600K APU,551,38.6,9627,https://cpu.userbenchmark.com/SpeedTest/1766/AMD-A8-5600K-APU-with-Radeontm-HD-Graphics
CPU,BX80646G1850,Intel,Celeron G1850,552,38.6,258,https://cpu.userbenchmark.com/Intel-Celeron-G1850/Rating/2850
CPU,HDZ955FBGMBOX,AMD,Phenom II X4 955,553,38.4,29098,https://cpu.userbenchmark.com/AMD-Phenom-II-X4-955/Rating/2935
CPU,,Intel,Core i3-3220T,554,38.3,1178,https://cpu.userbenchmark.com/SpeedTest/2602/IntelR-CoreTM-i3-3220T-CPU---280GHz
CPU,,Intel,Core i3-6157U,555,38.3,201,https://cpu.userbenchmark.com/SpeedTest/187565/IntelR-CoreTM-i3-6157U-CPU---240GHz
CPU,,Intel,Xeon E5620,556,38.2,1932,https://cpu.userbenchmark.com/SpeedTest/6971/IntelR-XeonR-CPU-----------E5620----240GHz
CPU,,Intel,Core i7-3687U,557,38.2,1767,https://cpu.userbenchmark.com/SpeedTest/2934/IntelR-CoreTM-i7-3687U-CPU---210GHz
CPU,,Intel,Core i7-2635QM,558,38.1,258,https://cpu.userbenchmark.com/SpeedTest/12770/IntelR-CoreTM-i7-2635QM-CPU---200GHz
CPU,,Intel,Xeon X5460,559,38,6224,https://cpu.userbenchmark.com/SpeedTest/5754/IntelR-XeonR-CPU-----------X5460----316GHz
CPU,,AMD,Phenom II X4 B50,560,38,2241,https://cpu.userbenchmark.com/SpeedTest/5205/AMD-Phenomtm-II-X4-B50-Processor
CPU,,AMD,Phenom II X4 840,561,38,4154,https://cpu.userbenchmark.com/SpeedTest/3302/AMD-Phenomtm-II-X4-840-Processor
CPU,,Intel,Core i7-4500U,562,38,23805,https://cpu.userbenchmark.com/Intel-Core-i7-4500U/Rating/2743
CPU,,Intel,Core i7-3667U,563,37.9,1952,https://cpu.userbenchmark.com/SpeedTest/2815/IntelR-CoreTM-i7-3667U-CPU---200GHz
CPU,FD6100WMGUSBX,AMD,FX-6100,564,37.9,25785,https://cpu.userbenchmark.com/AMD-FX-6100/Rating/1984
CPU,,Intel,Core i5-4310U,565,37.9,6841,https://cpu.userbenchmark.com/SpeedTest/12941/IntelR-CoreTM-i5-4310U-CPU---200GHz
CPU,,Intel,Core i7-2675QM,566,37.8,729,https://cpu.userbenchmark.com/SpeedTest/597/IntelR-CoreTM-i7-2675QM-CPU---220GHz
CPU,,AMD,Phenom II X4 960T,567,37.7,2843,https://cpu.userbenchmark.com/SpeedTest/1813/AMD-Phenomtm-II-X4-960T-Processor
CPU,,Intel,Core i5-5200U,568,37.6,69003,https://cpu.userbenchmark.com/SpeedTest/22169/IntelR-CoreTM-i5-5200U-CPU---220GHz
CPU,HDT55TFBGRBOX,AMD,Phenom II X6 1055T,569,37.5,14166,https://cpu.userbenchmark.com/AMD-Phenom-II-X6-1055T/Rating/2003
CPU,,AMD,FX-4130 Quad-Core,570,37.5,6376,https://cpu.userbenchmark.com/SpeedTest/2420/AMD-FXtm-4130-Quad-Core-Processor
CPU,,Intel,Core i5-4300U,571,37.5,20692,https://cpu.userbenchmark.com/SpeedTest/4996/IntelR-CoreTM-i5-4300U-CPU---190GHz
CPU,FH8068003067406,Intel,Pentium Silver N5000,572,37.4,3835,https://cpu.userbenchmark.com/SpeedTest/499477/IntelR-PentiumR-Silver-N5000-CPU---110GHz
CPU,FH8068003067403,Intel,Celeron J4105,573,37.4,370,https://cpu.userbenchmark.com/SpeedTest/444211/IntelR-CeleronR-J4105-CPU---150GHz
CPU,AD5700OKHJBOX,AMD,A10-5700 APU (2012 D.Tr),574,37.3,3776,https://cpu.userbenchmark.com/AMD-A10-5700-APU-2012-DTr/Rating/2939
CPU,,Intel,Core i5-2540M,575,37.3,10014,https://cpu.userbenchmark.com/SpeedTest/1616/IntelR-CoreTM-i5-2540M-CPU---260GHz
CPU,BX80646G1830,Intel,Celeron G1830,576,37.2,129,https://cpu.userbenchmark.com/Intel-Celeron-G1830/Rating/2848
CPU,,Intel,Core i5-7Y54,577,37.2,691,https://cpu.userbenchmark.com/SpeedTest/193628/IntelR-CoreTM-i5-7Y54-CPU---120GHz
CPU,,AMD,A8-3870 APU,578,37.2,3747,https://cpu.userbenchmark.com/SpeedTest/3870/AMD-A8-3870-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core i5-2520M,579,37.2,26497,https://cpu.userbenchmark.com/SpeedTest/29/IntelR-CoreTM-i5-2520M-CPU---250GHz
CPU,,Intel,Core i5-5250U,580,37.1,2389,https://cpu.userbenchmark.com/SpeedTest/24945/IntelR-CoreTM-i5-5250U-CPU---160GHz
CPU,,AMD,Athlon II X4 651,581,36.9,652,https://cpu.userbenchmark.com/SpeedTest/3526/AMD-Athlontm-II-X4-651-Quad-Core-Processor
CPU,,AMD,Athlon II X4 645,582,36.8,3327,https://cpu.userbenchmark.com/SpeedTest/2408/AMD-Athlontm-II-X4-645-Processor
CPU,,Intel,Core2 Extreme X9650,583,36.8,1771,https://cpu.userbenchmark.com/SpeedTest/2662/IntelR-CoreTM2-Extreme-CPU-X9650----300GHz
CPU,,Intel,Xeon E5450,584,36.8,8594,https://cpu.userbenchmark.com/SpeedTest/5890/IntelR-XeonR-CPU-----------E5450----300GHz
CPU,,Intel,Xeon E7- 4870,585,36.8,23,https://cpu.userbenchmark.com/SpeedTest/8256/IntelR-XeonR-CPU-E7--4870----240GHz
CPU,,Intel,Core i3 540,586,36.7,13033,https://cpu.userbenchmark.com/SpeedTest/2936/IntelR-CoreTM-i3-CPU---------540----307GHz
CPU,,Intel,Pentium G2030,587,36.7,10267,https://cpu.userbenchmark.com/SpeedTest/3273/IntelR-PentiumR-CPU-G2030---300GHz
CPU,,Intel,Pentium G870,588,36.6,761,https://cpu.userbenchmark.com/SpeedTest/9348/IntelR-PentiumR-CPU-G870---310GHz
CPU,,AMD,Phenom II X4 B40,589,36.6,363,https://cpu.userbenchmark.com/SpeedTest/9803/AMD-Phenomtm-II-X4-B40-Processor
CPU,,Intel,Xeon E5520,590,36.6,878,https://cpu.userbenchmark.com/SpeedTest/5884/IntelR-XeonR-CPU-----------E5520----227GHz
CPU,,Intel,Core2 Quad Q9650,591,36.5,11209,https://cpu.userbenchmark.com/SpeedTest/1706/IntelR-CoreTM2-Quad-CPU----Q9650----300GHz
CPU,,AMD,FX-4100,592,36.5,18535,https://cpu.userbenchmark.com/AMD-FX-4100/Rating/2878
CPU,,AMD,Phenom II X4 945,593,36.4,8572,https://cpu.userbenchmark.com/SpeedTest/101/AMD-Phenomtm-II-X4-945-Processor
CPU,,Intel,Core i7 X 940,594,36.4,377,https://cpu.userbenchmark.com/SpeedTest/2801/IntelR-CoreTM-i7-CPU-------X-940----213GHz
CPU,,Intel,Core i3-7100U,595,36.4,18568,https://cpu.userbenchmark.com/SpeedTest/176913/IntelR-CoreTM-i3-7100U-CPU---240GHz
CPU,,Intel,Core i7-3537U,596,36.4,10604,https://cpu.userbenchmark.com/SpeedTest/504/IntelR-CoreTM-i7-3537U-CPU---200GHz
CPU,,Intel,Core i7-7Y75,597,36.3,1571,https://cpu.userbenchmark.com/SpeedTest/211988/IntelR-CoreTM-i7-7Y75-CPU---130GHz
CPU,,AMD,Phenom II X4 B45,598,36.3,776,https://cpu.userbenchmark.com/SpeedTest/4111/AMD-Phenomtm-II-X4-B45-Processor
CPU,,Intel,Xeon L5520,599,36.2,130,https://cpu.userbenchmark.com/SpeedTest/6285/IntelR-XeonR-CPU-----------L5520----227GHz
CPU,,AMD,Phenom II X6 1045T,600,36.2,3714,https://cpu.userbenchmark.com/SpeedTest/1873/AMD-Phenomtm-II-X6-1045T-Processor
CPU,,AMD,Phenom II X4 940,601,36.1,2615,https://cpu.userbenchmark.com/SpeedTest/2203/AMD-Phenomtm-II-X4-940-Processor
CPU,BX80646G1840,Intel,Celeron G1840,602,36,4029,https://cpu.userbenchmark.com/Intel-Celeron-G1840/Rating/2849
CPU,,AMD,Phenom II X4 20,603,36,528,https://cpu.userbenchmark.com/SpeedTest/4534/AMD-Phenomtm-II-X4-20-Processor
CPU,,Intel,Pentium G2020,604,35.9,7850,https://cpu.userbenchmark.com/SpeedTest/3604/IntelR-PentiumR-CPU-G2020---290GHz
CPU,,AMD,Athlon II X4 740K,605,35.9,2415,https://cpu.userbenchmark.com/SpeedTest/4559/AMD-Athlontm-X4-740-Quad-Core-Processor
CPU,,Intel,Pentium 5405U,606,35.9,234,https://cpu.userbenchmark.com/SpeedTest/767922/IntelR-PentiumR-CPU-5405U---230GHz
CPU,,AMD,Athlon II X4 640,607,35.8,11723,https://cpu.userbenchmark.com/SpeedTest/225/AMD-Athlontm-II-X4-640-Processor
CPU,,Intel,Pentium G860,608,35.8,2470,https://cpu.userbenchmark.com/SpeedTest/2650/IntelR-PentiumR-CPU-G860---300GHz
CPU,AM963PAEY44AB,AMD,A10-9630P APU (2016 M.BR),609,35.7,301,https://cpu.userbenchmark.com/SpeedTest/192670/AMD-A10-9630P-RADEON-R5-10-COMPUTE-CORES-4C-6G
CPU,,AMD,Phenom II X4 840T,610,35.7,703,https://cpu.userbenchmark.com/SpeedTest/8545/AMD-Phenomtm-II-X4-840T-Processor
CPU,,Intel,Xeon X5472,611,35.6,222,https://cpu.userbenchmark.com/SpeedTest/3914/IntelR-XeonR-CPU-----------X5472----300GHz
CPU,,Intel,Xeon X5450,612,35.5,3378,https://cpu.userbenchmark.com/SpeedTest/5169/IntelR-XeonR-CPU-----------X5450----300GHz
CPU,BX80646G1820,Intel,Celeron G1820,613,35.5,2218,https://cpu.userbenchmark.com/Intel-Celeron-G1820/Rating/1992
CPU,,Intel,Core X 920,614,35.5,62,https://cpu.userbenchmark.com/SpeedTest/7179/IntelR-CoreTM-CPU----------X-920----200GHz
CPU,,Intel,Xeon E5507,615,35.5,151,https://cpu.userbenchmark.com/SpeedTest/13794/IntelR-XeonR-CPU-----------E5507----227GHz
CPU,,Intel,Pentium 4417U,616,35.4,411,https://cpu.userbenchmark.com/SpeedTest/747524/IntelR-PentiumR-CPU-4417U---230GHz
CPU,,AMD,A8-3850 APU,617,35.3,1991,https://cpu.userbenchmark.com/SpeedTest/4311/AMD-A8-3850-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core i3 530,618,35.2,9433,https://cpu.userbenchmark.com/SpeedTest/132/IntelR-CoreTM-i3-CPU---------530----293GHz
CPU,,Intel,Core i3-6100U,619,35.2,15573,https://cpu.userbenchmark.com/SpeedTest/37381/IntelR-CoreTM-i3-6100U-CPU---230GHz
CPU,,Intel,Core i3-7020U,620,35.1,6141,https://cpu.userbenchmark.com/SpeedTest/576199/IntelR-CoreTM-i3-7020U-CPU---230GHz
CPU,,Intel,Core i7 M 640,621,35.1,2898,https://cpu.userbenchmark.com/SpeedTest/4397/IntelR-CoreTM-i7-CPU-------M-640----280GHz
CPU,FJ8067702739932,Intel,Pentium 4415U,622,35.1,2880,https://cpu.userbenchmark.com/SpeedTest/267685/IntelR-PentiumR-CPU-4415U---230GHz
CPU,,Intel,Core i5-2450M,623,35,27229,https://cpu.userbenchmark.com/Intel-Core-i5-2450M/Rating/2815
CPU,,Intel,Core m3-7Y30,624,35,2453,https://cpu.userbenchmark.com/SpeedTest/196956/IntelR-CoreTM-m3-7Y30-CPU---100GHz
CPU,,Intel,Xeon E5472,625,34.9,516,https://cpu.userbenchmark.com/SpeedTest/20269/IntelR-XeonR-CPU-----------E5472----300GHz
CPU,,Intel,Pentium G850,626,34.9,1554,https://cpu.userbenchmark.com/SpeedTest/2522/IntelR-PentiumR-CPU-G850---290GHz
CPU,,Intel,Core i5-4210U,627,34.9,49647,https://cpu.userbenchmark.com/SpeedTest/12662/IntelR-CoreTM-i5-4210U-CPU---170GHz
CPU,AD5500OKHJBOX,AMD,A8-5500 APU,628,34.9,5836,https://cpu.userbenchmark.com/SpeedTest/3432/AMD-A8-5500-APU-with-Radeontm-HD-Graphics
CPU,,AMD,Phenom II X6 1035T,629,34.9,1611,https://cpu.userbenchmark.com/SpeedTest/1603/AMD-Phenomtm-II-X6-1035T-Processor
CPU,,Intel,Core i7-4550U,630,34.8,200,https://cpu.userbenchmark.com/SpeedTest/6199/IntelR-CoreTM-i7-4550U-CPU---150GHz
CPU,,Intel,Pentium G2010,631,34.6,1774,https://cpu.userbenchmark.com/SpeedTest/8691/IntelR-PentiumR-CPU-G2010---280GHz
CPU,,AMD,Athlon II X4 641,632,34.6,626,https://cpu.userbenchmark.com/SpeedTest/1698/AMD-Athlontm-II-X4-641-Quad-Core-Processor
CPU,,AMD,Athlon II X4 635,633,34.5,3259,https://cpu.userbenchmark.com/SpeedTest/3369/AMD-Athlontm-II-X4-635-Processor
CPU,,AMD,Phenom II X4 925,634,34.3,3034,https://cpu.userbenchmark.com/SpeedTest/2581/AMD-Phenomtm-II-X4-925-Processor
CPU,,Intel,Core i5-2435M,635,34.2,380,https://cpu.userbenchmark.com/SpeedTest/968/IntelR-CoreTM-i5-2435M-CPU---240GHz
CPU,,Intel,Core2 Quad Q9550,636,34.2,21188,https://cpu.userbenchmark.com/SpeedTest/334/IntelR-CoreTM2-Quad-CPU----Q9550----283GHz
CPU,,Intel,Core i5-2430M,637,34.2,23579,https://cpu.userbenchmark.com/SpeedTest/429/IntelR-CoreTM-i5-2430M-CPU---240GHz
CPU,,Intel,Xeon E5440,638,34.1,2842,https://cpu.userbenchmark.com/SpeedTest/18165/IntelR-XeonR-CPU-----------E5440----283GHz
CPU,,Intel,Pentium G645,639,34.1,3221,https://cpu.userbenchmark.com/SpeedTest/3264/IntelR-PentiumR-CPU-G645---290GHz
CPU,,AMD,Athlon II X3 460,640,34,745,https://cpu.userbenchmark.com/SpeedTest/6695/AMD-Athlontm-II-X3-460-Processor
CPU,,AMD,Phenom II X4 830,641,34,887,https://cpu.userbenchmark.com/SpeedTest/2164/AMD-Phenomtm-II-X4-830-Processor
CPU,,AMD,Phenom II X4 920,642,33.9,718,https://cpu.userbenchmark.com/SpeedTest/1945/AMD-Phenomtm-II-X4-920-Processor
CPU,,Intel,Core i3-4000M,643,33.8,4444,https://cpu.userbenchmark.com/SpeedTest/6476/IntelR-CoreTM-i3-4000M-CPU---240GHz
CPU,,AMD,A12-9720P APU (2016 M.BR),644,33.8,7824,https://cpu.userbenchmark.com/SpeedTest/308530/AMD-A12-9720P-RADEON-R7-12-COMPUTE-CORES-4C-8G
CPU,,Intel,Core i7 X 920,645,33.8,601,https://cpu.userbenchmark.com/SpeedTest/4179/IntelR-CoreTM-i7-CPU-------X-920----200GHz
CPU,,Intel,Core2 Quad Q9500,646,33.7,2022,https://cpu.userbenchmark.com/SpeedTest/1778/IntelR-CoreTM2-Quad-CPU----Q9500----283GHz
CPU,,Intel,Core i3-2120T,647,33.7,616,https://cpu.userbenchmark.com/SpeedTest/2686/IntelR-CoreTM-i3-2120T-CPU---260GHz
CPU,,Intel,Xeon E5506,648,33.6,446,https://cpu.userbenchmark.com/SpeedTest/11152/IntelR-XeonR-CPU-----------E5506----213GHz
CPU,,Intel,Core i5-2410M,649,33.6,25890,https://cpu.userbenchmark.com/Intel-Core-i5-2410M/Rating/2769
CPU,,Intel,Core2 Quad Q9505,650,33.5,1332,https://cpu.userbenchmark.com/SpeedTest/3041/IntelR-CoreTM2-Quad-CPU----Q9505----283GHz
CPU,,AMD,A6-3670 APU,651,33.5,1373,https://cpu.userbenchmark.com/SpeedTest/4657/AMD-A6-3670-APU-with-Radeontm-HD-Graphics
CPU,,AMD,Athlon II X4 630,652,33.5,4702,https://cpu.userbenchmark.com/SpeedTest/471/AMD-Athlontm-II-X4-630-Processor
CPU,,Intel,Xeon E5-2660 v2,653,33.5,24,https://cpu.userbenchmark.com/SpeedTest/13068/IntelR-XeonR-CPU-E5-2660-v2---220GHz
CPU,,Intel,Core i5 M 580,654,33.5,858,https://cpu.userbenchmark.com/SpeedTest/6113/IntelR-CoreTM-i5-CPU-------M-580----267GHz
CPU,,Intel,Pentium G840,655,33.4,1653,https://cpu.userbenchmark.com/SpeedTest/3067/IntelR-PentiumR-CPU-G840---280GHz
CPU,,Intel,Core i5-4250U,656,33.3,1052,https://cpu.userbenchmark.com/SpeedTest/1787/IntelR-CoreTM-i5-4250U-CPU---130GHz
CPU,FH8068003067408,Intel,Celeron N4100,657,33.3,1173,https://cpu.userbenchmark.com/SpeedTest/407836/IntelR-CeleronR-N4100-CPU---110GHz
CPU,,AMD,Athlon II X3 455,658,33.3,2360,https://cpu.userbenchmark.com/SpeedTest/1884/AMD-Athlontm-II-X3-455-Processor
CPU,,Intel,Pentium G640,659,33.3,1526,https://cpu.userbenchmark.com/SpeedTest/618/IntelR-PentiumR-CPU-G640---280GHz
CPU,,Intel,Celeron G1620,660,33.2,1638,https://cpu.userbenchmark.com/SpeedTest/6930/IntelR-CeleronR-CPU-G1620---270GHz
CPU,,Intel,Core m5-6Y57,661,33.2,794,https://cpu.userbenchmark.com/SpeedTest/42768/IntelR-CoreTM-m5-6Y57-CPU---110GHz
CPU,,Intel,Core i3-3120M,662,33.2,8574,https://cpu.userbenchmark.com/SpeedTest/923/IntelR-CoreTM-i3-3120M-CPU---250GHz
CPU,,Intel,Core i5-4200U,663,33,37046,https://cpu.userbenchmark.com/Intel-Core-i5-4200U/Rating/2742
CPU,,Intel,Core i7 M 620,664,33,5228,https://cpu.userbenchmark.com/SpeedTest/870/IntelR-CoreTM-i7-CPU-------M-620----267GHz
CPU,,Intel,Core m5-6Y54,665,33,957,https://cpu.userbenchmark.com/SpeedTest/40602/IntelR-CoreTM-m5-6Y54-CPU---110GHz
CPU,,Intel,Core m7-6Y75,666,32.9,1049,https://cpu.userbenchmark.com/SpeedTest/55308/IntelR-CoreTM-m7-6Y75-CPU---120GHz
CPU,,Intel,Core i7-3517U,667,32.9,5648,https://cpu.userbenchmark.com/SpeedTest/663/IntelR-CoreTM-i7-3517U-CPU---190GHz
CPU,,Intel,Core i5 M 560,668,32.9,7590,https://cpu.userbenchmark.com/SpeedTest/623/IntelR-CoreTM-i5-CPU-------M-560----267GHz
CPU,,Intel,Core i5-2415M,669,32.8,433,https://cpu.userbenchmark.com/SpeedTest/4223/IntelR-CoreTM-i5-2415M-CPU---230GHz
CPU,,Intel,Core i5-3437U,670,32.8,2110,https://cpu.userbenchmark.com/SpeedTest/4219/IntelR-CoreTM-i5-3437U-CPU---190GHz
CPU,FM980PADY44AB,AMD,FX-9800P APU (2016 M.BR),671,32.5,1920,https://cpu.userbenchmark.com/SpeedTest/141405/AMD-FX-9800P-RADEON-R7-12-COMPUTE-CORES-4C-8G
CPU,,Intel,Core i5-3427U,672,32.5,2422,https://cpu.userbenchmark.com/SpeedTest/909/IntelR-CoreTM-i5-3427U-CPU---180GHz
CPU,,Intel,Xeon E5430,673,32.3,1602,https://cpu.userbenchmark.com/SpeedTest/16038/IntelR-XeonR-CPU-----------E5430----266GHz
CPU,,Intel,Core i5 M 480,674,32.3,9767,https://cpu.userbenchmark.com/SpeedTest/3496/IntelR-CoreTM-i5-CPU-------M-480----267GHz
CPU,,AMD,Athlon II X3 450,675,32.2,2906,https://cpu.userbenchmark.com/SpeedTest/91/AMD-Athlontm-II-X3-450-Processor
CPU,,Intel,Core i3-3110M,676,32.1,19766,https://cpu.userbenchmark.com/SpeedTest/844/IntelR-CoreTM-i3-3110M-CPU---240GHz
CPU,,AMD,Phenom II X4 910e,677,32.1,153,https://cpu.userbenchmark.com/SpeedTest/10427/AMD-Phenomtm-II-X4-910e-Processor
CPU,,Intel,Core i5-3337U,678,32,18972,https://cpu.userbenchmark.com/SpeedTest/737/IntelR-CoreTM-i5-3337U-CPU---180GHz
CPU,,AMD,A6-3650 APU,679,32,1754,https://cpu.userbenchmark.com/SpeedTest/1954/AMD-A6-3650-APU-with-Radeontm-HD-Graphics
CPU,,AMD,Athlon II X4 631,680,31.9,866,https://cpu.userbenchmark.com/SpeedTest/2944/AMD-Athlontm-II-X4-631-Quad-Core-Processor
CPU,,Intel,Core2 Quad Q9450,681,31.8,4284,https://cpu.userbenchmark.com/SpeedTest/765/IntelR-CoreTM2-Quad--CPU---Q9450----266GHz
CPU,,Intel,Xeon E5462,682,31.7,395,https://cpu.userbenchmark.com/SpeedTest/16556/IntelR-XeonR-CPU-----------E5462----280GHz
CPU,FJ8066201930905,Intel,Pentium 4405U,683,31.7,1932,https://cpu.userbenchmark.com/SpeedTest/54474/IntelR-PentiumR-CPU-4405U---210GHz
CPU,,AMD,A10-6700T APU (2013 D.Ri),684,31.7,50,https://cpu.userbenchmark.com/SpeedTest/5691/AMD-A10-6700T-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Pentium G630,685,31.6,6745,https://cpu.userbenchmark.com/SpeedTest/3112/IntelR-PentiumR-CPU-G630---270GHz
CPU,AD9500AGABBOX,AMD,A6-9500 APU (2016 D.BR),686,31.5,937,https://cpu.userbenchmark.com/SpeedTest/302063/AMD-A6-9500-RADEON-R5-8-COMPUTE-CORES-2C-6G
CPU,,Intel,Core i7 Q 840,687,31.5,752,https://cpu.userbenchmark.com/SpeedTest/2642/IntelR-CoreTM-i7-CPU-------Q-840----187GHz
CPU,,AMD,Athlon II X3 445,688,31.4,1976,https://cpu.userbenchmark.com/SpeedTest/1775/AMD-Athlontm-II-X3-445-Processor
