Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
HDD,,Seagate,ST3120811AS 120GB,864,25.5,301,https://hdd.userbenchmark.com/SpeedTest/1497/ST3120811AS
HDD,,Toshiba,MK3252GSX 320GB,865,25.5,1972,https://hdd.userbenchmark.com/SpeedTest/4807/TOSHIBA-MK3252GSX
HDD,,WD,WD3000JB-00KFA0 300GB,866,25.4,106,https://hdd.userbenchmark.com/SpeedTest/12574/WDC-WD3000JB-00KFA0
HDD,,Hitachi,HTS722016K9SA00 160GB,867,25.4,214,https://hdd.userbenchmark.com/SpeedTest/4166/HITACHI-HTS722016K9SA00
HDD,,Maxtor,6Y120M0 123GB,868,25.4,505,https://hdd.userbenchmark.com/SpeedTest/4197/Maxtor-6Y120M0
HDD,,Samsung,SP1614C 160GB,869,25.4,1032,https://hdd.userbenchmark.com/SpeedTest/6801/SAMSUNG-SP1614C
HDD,,Samsung,HM160HI 160GB,870,25.4,2215,https://hdd.userbenchmark.com/SpeedTest/1443/SAMSUNG-HM160HI
HDD,,Hitachi,HTS543225L9SA00 250GB,871,25.3,597,https://hdd.userbenchmark.com/SpeedTest/9015/Hitachi-HTS543225L9SA00
HDD,,Samsung,HD160JJ/P 160GB,872,25.3,1485,https://hdd.userbenchmark.com/SpeedTest/2146/SAMSUNG-HD160JJP
HDD,,Seagate,ST9250827AS 250GB,873,25.3,2040,https://hdd.userbenchmark.com/SpeedTest/3497/ST9250827AS
HDD,,WD,WD400BD-22JMC0 40GB,874,25.3,804,https://hdd.userbenchmark.com/SpeedTest/7189/WDC-WD400BD-22JMC0
HDD,,Hitachi,HDS725050KLAT80 500GB,875,25.2,68,https://hdd.userbenchmark.com/SpeedTest/4136/HDS725050KLAT80
HDD,,Fujitsu,MHZ2160BH G2 160GB,876,25.2,1063,https://hdd.userbenchmark.com/SpeedTest/4477/FUJITSU-MHZ2160BH-G2
HDD,,Samsung,HD160JJ 160GB,877,25.2,3747,https://hdd.userbenchmark.com/SpeedTest/3475/SAMSUNG-HD160JJ
HDD,,Samsung,SP2004C 200GB,878,25.2,2427,https://hdd.userbenchmark.com/SpeedTest/3536/SAMSUNG-SP2004C
HDD,,Seagate,ST3120827AS 120GB,879,25.1,1136,https://hdd.userbenchmark.com/SpeedTest/27/ST3120827AS
HDD,,Seagate,ST9160823AS 160GB,880,25.1,330,https://hdd.userbenchmark.com/SpeedTest/4557/ST9160823AS
HDD,,Maxtor,6L160P0 164GB,881,25,396,https://hdd.userbenchmark.com/SpeedTest/5287/Maxtor-6L160P0
HDD,,Seagate,ST3160023AS 160GB,882,25,3120,https://hdd.userbenchmark.com/SpeedTest/2396/ST3160023AS
HDD,,Fujitsu,MHZ2320BH G2 320GB,883,24.9,1683,https://hdd.userbenchmark.com/SpeedTest/3241/FUJITSU-MHZ2320BH-G2
HDD,,Seagate,ST3160827AS 160GB,884,24.9,1305,https://hdd.userbenchmark.com/SpeedTest/2026/ST3160827AS
HDD,,Hitachi,HDT722516DLAT80 165GB,885,24.9,155,https://hdd.userbenchmark.com/SpeedTest/3500/HDT722516DLAT80
HDD,,Maxtor,6L080M0 80GB,886,24.9,289,https://hdd.userbenchmark.com/SpeedTest/1731/Maxtor-6L080M0
HDD,,Toshiba,MK1652GSX 160GB,887,24.8,1269,https://hdd.userbenchmark.com/SpeedTest/3060/TOSHIBA-MK1652GSX
HDD,,Maxtor,6Y080M0 82GB,888,24.8,476,https://hdd.userbenchmark.com/SpeedTest/2523/Maxtor-6Y080M0
HDD,,Seagate,ST9120823AS 120GB,889,24.8,196,https://hdd.userbenchmark.com/SpeedTest/1667/ST9120823AS
HDD,,Hitachi,HDS722516VLSA80 165GB,890,24.8,376,https://hdd.userbenchmark.com/SpeedTest/1980/HDS722516VLSA80
HDD,,WD,WD2000JB-00GVA0 200GB,891,24.7,445,https://hdd.userbenchmark.com/SpeedTest/6220/WDC-WD2000JB-00GVA0
HDD,,Maxtor,6L080M0 82GB,892,24.7,168,https://hdd.userbenchmark.com/SpeedTest/3878/Maxtor-6L080M0
HDD,,Fujitsu,MHZ2250BH G2 250GB,893,24.7,956,https://hdd.userbenchmark.com/SpeedTest/2860/FUJITSU-MHZ2250BH-G2
HDD,,Seagate,ST340014AS 40GB,894,24.6,629,https://hdd.userbenchmark.com/SpeedTest/4925/ST340014AS
HDD,,WD,WD1600JB-00GVC0 160GB,895,24.6,737,https://hdd.userbenchmark.com/SpeedTest/4380/WDC-WD1600JB-00GVC0
HDD,,WD,WD2500JB-00REA0 250GB,896,24.6,915,https://hdd.userbenchmark.com/SpeedTest/678/WDC-WD2500JB-00REA0
HDD,,Samsung,SP1213N 120GB,897,24.6,90,https://hdd.userbenchmark.com/SpeedTest/1600/SAMSUNG-SP1213N
HDD,,Hitachi,HTS543216L9SA00 160GB,898,24.6,814,https://hdd.userbenchmark.com/SpeedTest/2975/Hitachi-HTS543216L9SA00
HDD,,Maxtor,6L300R0 300GB,899,24.5,213,https://hdd.userbenchmark.com/SpeedTest/4620/Maxtor-6L300R0
HDD,,Samsung,HM160HC 160GB,900,24.5,105,https://hdd.userbenchmark.com/SpeedTest/5384/SAMSUNG-HM160HC
HDD,,Hitachi,HDS722512VLSA80 124GB,901,24.4,60,https://hdd.userbenchmark.com/SpeedTest/4756/HDS722512VLSA80
HDD,,Samsung,HD080HJ 80GB,902,24.4,2944,https://hdd.userbenchmark.com/SpeedTest/810/SAMSUNG-HD080HJ
HDD,,WD,WD2000JD-00HBB0 200GB,903,24.3,1412,https://hdd.userbenchmark.com/SpeedTest/1208/WDC-WD2000JD-00HBB0
HDD,,Samsung,SP1614N 160GB,904,24.3,172,https://hdd.userbenchmark.com/SpeedTest/12600/SAMSUNG-SP1614N
HDD,,Hitachi,HTS543232L9A300 320GB,905,24.3,2279,https://hdd.userbenchmark.com/SpeedTest/1887/Hitachi-HTS543232L9A300
HDD,,Hitachi,HDS722580VLSA80 82GB,906,24.3,169,https://hdd.userbenchmark.com/SpeedTest/7444/HDS722580VLSA80
HDD,,WD,WD2500BB-98DWA0 250GB,907,24.3,239,https://hdd.userbenchmark.com/SpeedTest/294/WDC-WD2500BB-98DWA0
HDD,,Seagate,ST3120814A 120GB,908,24.3,116,https://hdd.userbenchmark.com/SpeedTest/2132/ST3120814A
HDD,,WD,WD1200JD-00HBC0 120GB,909,24.2,729,https://hdd.userbenchmark.com/SpeedTest/3615/WDC-WD1200JD-00HBC0
HDD,,WD,WD800JD-75MSA3 80GB,910,24.2,14131,https://hdd.userbenchmark.com/SpeedTest/2331/WDC-WD800JD-75MSA3
HDD,,Maxtor,7Y250P0 251GB,911,24.2,64,https://hdd.userbenchmark.com/SpeedTest/4982/Maxtor-7Y250P0
HDD,,Samsung,SP1604N 160GB,912,24.1,244,https://hdd.userbenchmark.com/SpeedTest/3596/SAMSUNG-SP1604N
HDD,,Samsung,SP2014N 200GB,913,24.1,280,https://hdd.userbenchmark.com/SpeedTest/4945/SAMSUNG-SP2014N
HDD,,Seagate,ST3120211AS 120GB,914,24.1,89,https://hdd.userbenchmark.com/SpeedTest/1804/ST3120211AS
HDD,,Seagate,ST380817AS 80GB,915,24.1,1281,https://hdd.userbenchmark.com/SpeedTest/4251/ST380817AS
HDD,,Seagate,ST980813AS 80GB,916,24.1,151,https://hdd.userbenchmark.com/SpeedTest/1190/ST980813AS
HDD,,WD,WD2500BEVS-22UST0 250GB,917,24,5434,https://hdd.userbenchmark.com/SpeedTest/3263/WDC-WD2500BEVS-22UST0
HDD,,Samsung,HD080HJ/P 80GB,918,24,1493,https://hdd.userbenchmark.com/SpeedTest/2558/SAMSUNG-HD080HJP
HDD,,Maxtor,6B200P0 204GB,919,23.9,175,https://hdd.userbenchmark.com/SpeedTest/6815/Maxtor-6B200P0
HDD,,Seagate,ST380013AS 80GB,920,23.9,1860,https://hdd.userbenchmark.com/SpeedTest/2648/ST380013AS
HDD,,Maxtor,6 Y160P0 164GB,921,23.8,303,https://hdd.userbenchmark.com/SpeedTest/2357/Maxtor-6-Y160P0
HDD,,Hitachi,HDS728080PLA380 80GB,922,23.7,722,https://hdd.userbenchmark.com/SpeedTest/4994/HDS728080PLA380
HDD,,Toshiba,MK1655GSX 160GB,923,23.7,960,https://hdd.userbenchmark.com/SpeedTest/1628/TOSHIBA-MK1655GSX
HDD,,WD,WD1600JD-22HBB0 160GB,924,23.7,1757,https://hdd.userbenchmark.com/SpeedTest/233/WDC-WD1600JD-22HBB0
HDD,,Hitachi,HDS724040KLSA80 400GB,925,23.7,355,https://hdd.userbenchmark.com/SpeedTest/6426/HDS724040KLSA80
HDD,,Hitachi,HTS543225L9A300 250GB,926,23.6,2515,https://hdd.userbenchmark.com/SpeedTest/2281/Hitachi-HTS543225L9A300
HDD,,Samsung,SP0842N 80GB,927,23.6,453,https://hdd.userbenchmark.com/SpeedTest/5511/SAMSUNG-SP0842N
HDD,,WD,WD1200JB-00EVA0 120GB,928,23.5,477,https://hdd.userbenchmark.com/SpeedTest/2471/WDC-WD1200JB-00EVA0
HDD,,Hitachi,HTS545016B9A300 160GB,929,23.5,1936,https://hdd.userbenchmark.com/SpeedTest/4712/Hitachi-HTS545016B9A300
HDD,,Hitachi,HDS728040PLA320 40GB,930,23.5,58,https://hdd.userbenchmark.com/SpeedTest/5170/HDS728040PLA320
HDD,,Samsung,HD300LD 300GB,931,23.4,139,https://hdd.userbenchmark.com/SpeedTest/1871/SAMSUNG-HD300LD
HDD,,Toshiba,MK2546GSX 250GB,932,23.4,632,https://hdd.userbenchmark.com/SpeedTest/4487/TOSHIBA-MK2546GSX
HDD,,Excelstor,Technology J880 82GB,933,23.4,174,https://hdd.userbenchmark.com/SpeedTest/5162/ExcelStor-Technology-J880
HDD,,Maxtor,6Y080P0 82GB,934,23.3,228,https://hdd.userbenchmark.com/SpeedTest/3815/Maxtor-6Y080P0
HDD,,Hitachi,HTS543216L9A300 160GB,935,23.3,1826,https://hdd.userbenchmark.com/SpeedTest/1763/Hitachi-HTS543216L9A300
HDD,,Hitachi,HDS728080PLA380 82GB,936,23.3,1465,https://hdd.userbenchmark.com/SpeedTest/1187/HDS728080PLA380
HDD,,Seagate,ST3120026AS 120GB,937,23.3,1755,https://hdd.userbenchmark.com/SpeedTest/508/ST3120026AS
HDD,,WD,WD800BD-22MRA1 80GB,938,23.2,1766,https://hdd.userbenchmark.com/SpeedTest/5953/WDC-WD800BD-22MRA1
HDD,,Fujitsu,MHW2160BJ FFS G2 160GB,939,23.2,45,https://hdd.userbenchmark.com/SpeedTest/4184/FUJITSU-MHW2160BJ-FFS-G2
HDD,,Toshiba,MK2546GSX_200 200GB,940,23.2,95,https://hdd.userbenchmark.com/SpeedTest/3937/TOSHIBA-MK2546GSX-200
HDD,,WD,WD800JB-00JJC0 80GB,941,23.2,886,https://hdd.userbenchmark.com/SpeedTest/70/WDC-WD800JB-00JJC0
HDD,,Maxtor,6E040L0 41GB,942,23.2,450,https://hdd.userbenchmark.com/SpeedTest/769/Maxtor-6E040L0
HDD,,Toshiba,MK2552GSX 250GB,943,23.1,1342,https://hdd.userbenchmark.com/SpeedTest/200/TOSHIBA-MK2552GSX
HDD,,,IC35L120AVV207-1 124GB,944,23.1,45,https://hdd.userbenchmark.com/SpeedTest/2982/IC35L120AVV207-1
HDD,,WD,WD1200BB-00RDA0 120GB,945,23.1,240,https://hdd.userbenchmark.com/SpeedTest/10238/WDC-WD1200BB-00RDA0
HDD,,Fujitsu,MHZ2120B 120GB,946,23,7,https://hdd.userbenchmark.com/SpeedTest/5860/FUJITSU-MHZ2120B
HDD,,Maxtor,6 Y120P0 123GB,947,23,7,https://hdd.userbenchmark.com/SpeedTest/4430/Maxtor-6-Y120P0
HDD,,Samsung,SP0411C 40GB,948,22.9,195,https://hdd.userbenchmark.com/SpeedTest/6293/SAMSUNG-SP0411C
HDD,,Samsung,SP0802N 80GB,949,22.8,511,https://hdd.userbenchmark.com/SpeedTest/2601/SAMSUNG-SP0802N
HDD,,Maxtor,6L200R0 204GB,950,22.8,49,https://hdd.userbenchmark.com/SpeedTest/4436/Maxtor-6L200R0
HDD,,Fujitsu,MHY2250BH 250GB,951,22.8,696,https://hdd.userbenchmark.com/SpeedTest/5732/FUJITSU-MHY2250BH
HDD,,Samsung,SP0812N 80GB,952,22.7,123,https://hdd.userbenchmark.com/SpeedTest/7242/SAMSUNG-SP0812N
HDD,,Maxtor,6L160P0 160GB,953,22.6,36,https://hdd.userbenchmark.com/SpeedTest/6841/Maxtor-6L160P0
HDD,,WD,WD1600BB-22GUC0 160GB,954,22.5,624,https://hdd.userbenchmark.com/SpeedTest/12099/WDC-WD1600BB-22GUC0
HDD,,WD,WD800JB-00ETA0 80GB,955,22.4,155,https://hdd.userbenchmark.com/SpeedTest/3829/WDC-WD800JB-00ETA0
HDD,,Hitachi,HTS722012K9SA00 120GB,956,22.4,64,https://hdd.userbenchmark.com/SpeedTest/3793/Hitachi-HTS722012K9SA00
HDD,,Hitachi,HDS728080PLAT20 82GB,957,22.3,1060,https://hdd.userbenchmark.com/SpeedTest/2913/HDS728080PLAT20
HDD,,Seagate,ST3160023A 160GB,958,22.3,337,https://hdd.userbenchmark.com/SpeedTest/5944/ST3160023A
HDD,,Hitachi,HTS542525K9SA00 250GB,959,22.3,1972,https://hdd.userbenchmark.com/SpeedTest/487/Hitachi-HTS542525K9SA00
HDD,,Samsung,SP0822N 80GB,960,22.1,194,https://hdd.userbenchmark.com/SpeedTest/2110/SAMSUNG-SP0822N
HDD,,Maxtor,6Y120L0 123GB,961,22.1,363,https://hdd.userbenchmark.com/SpeedTest/1790/Maxtor-6Y120L0
HDD,,WD,WD400JB-00FMA0 40GB,962,22.1,75,https://hdd.userbenchmark.com/SpeedTest/3602/WDC-WD400JB-00FMA0
HDD,,Hitachi,HTS542512K9SA00 120GB,963,22,1007,https://hdd.userbenchmark.com/SpeedTest/1928/Hitachi-HTS542512K9SA00
HDD,,WD,WD400BB-60DGA0 40GB,964,21.7,559,https://hdd.userbenchmark.com/SpeedTest/5256/WDC-WD400BB-60DGA0
HDD,,Seagate,ST3160021A 160GB,965,21.7,642,https://hdd.userbenchmark.com/SpeedTest/6402/ST3160021A
HDD,,Hitachi,HTS543212L9A300 120GB,966,21.7,168,https://hdd.userbenchmark.com/SpeedTest/266/Hitachi-HTS543212L9A300
HDD,,Maxtor,6Y080L0 82GB,967,21.6,939,https://hdd.userbenchmark.com/SpeedTest/933/Maxtor-6Y080L0
HDD,,Seagate,ST3120022A 120GB,968,21.5,736,https://hdd.userbenchmark.com/SpeedTest/2299/ST3120022A
HDD,,Seagate,ST340014A 40GB,969,21.5,646,https://hdd.userbenchmark.com/SpeedTest/1817/ST340014A
HDD,,Samsung,SP0411N 40GB,970,21.4,320,https://hdd.userbenchmark.com/SpeedTest/6089/SAMSUNG-SP0411N
HDD,,WD,WD1600BEVS-22UST0 160GB,971,21.3,3303,https://hdd.userbenchmark.com/SpeedTest/3126/WDC-WD1600BEVS-22UST0
HDD,,Seagate,ST380023AS 80GB,972,21,39,https://hdd.userbenchmark.com/SpeedTest/6282/ST380023AS
HDD,,Fujitsu,MHY2120BH 120GB,973,20.9,717,https://hdd.userbenchmark.com/SpeedTest/10510/FUJITSU-MHY2120BH
HDD,,Maxtor,6Y060L0 61GB,974,20.8,135,https://hdd.userbenchmark.com/SpeedTest/3853/Maxtor-6Y060L0
HDD,,WD,WD1600BEVE-00WZT0 160GB,975,20.7,34,https://hdd.userbenchmark.com/SpeedTest/10531/WDC-WD1600BEVE-00WZT0
HDD,,Hitachi,HTS721010G9SA00 100GB,976,20.6,132,https://hdd.userbenchmark.com/SpeedTest/5680/HTS721010G9SA00
HDD,,Fujitsu,MHY2160BH 160GB,977,20.6,599,https://hdd.userbenchmark.com/SpeedTest/4449/FUJITSU-MHY2160BH
HDD,,Toshiba,MK1646GSX 160GB,978,20.4,467,https://hdd.userbenchmark.com/SpeedTest/5350/TOSHIBA-MK1646GSX
HDD,,Fujitsu,MHY2200BH 200GB,979,20.2,543,https://hdd.userbenchmark.com/SpeedTest/1960/FUJITSU-MHY2200BH
HDD,,Hitachi,HTS542516K9SA00 160GB,980,20.2,1373,https://hdd.userbenchmark.com/SpeedTest/2771/Hitachi-HTS542516K9SA00
HDD,,WD,WD1200BEVS-60UST0 120GB,981,20.2,2091,https://hdd.userbenchmark.com/SpeedTest/3682/WDC-WD1200BEVS-60UST0
HDD,,Seagate,ST910021AS 100GB,982,20.1,138,https://hdd.userbenchmark.com/SpeedTest/11880/ST910021AS
HDD,,WD,WD800BB-88JHC0 80GB,983,19.8,1853,https://hdd.userbenchmark.com/SpeedTest/1308/WDC-WD800BB-88JHC0
HDD,,WD,WD800BEVS-22RST0 80GB,984,19.6,741,https://hdd.userbenchmark.com/SpeedTest/3519/WDC-WD800BEVS-22RST0
HDD,,Seagate,ST380011A 80GB,985,19.1,1893,https://hdd.userbenchmark.com/SpeedTest/1697/ST380011A
HDD,,Toshiba,MK8037GSX 80GB,986,18.8,419,https://hdd.userbenchmark.com/SpeedTest/1841/TOSHIBA-MK8037GSX
HDD,,Toshiba,MK1637GSX 160GB,987,18.6,947,https://hdd.userbenchmark.com/SpeedTest/4513/TOSHIBA-MK1637GSX
HDD,,Hitachi,HDS722580VLAT20 61GB,988,18.5,17,https://hdd.userbenchmark.com/SpeedTest/3589/HDS722580VLAT20
HDD,,Seagate,ST3120023A 120GB,989,18.4,96,https://hdd.userbenchmark.com/SpeedTest/6505/ST3120023A
HDD,,Hitachi,HTS542580K9SA00 80GB,990,18.2,387,https://hdd.userbenchmark.com/SpeedTest/7089/Hitachi-HTS542580K9SA00
HDD,,Hitachi,HTS541680J9SA00 80GB,991,18.1,1052,https://hdd.userbenchmark.com/SpeedTest/2399/Hitachi-HTS541680J9SA00
HDD,,Fujitsu,MHW2120BH 120GB,992,17.9,969,https://hdd.userbenchmark.com/SpeedTest/3831/FUJITSU-MHW2120BH
HDD,,Seagate,ST980811AS 80GB,993,17.8,1057,https://hdd.userbenchmark.com/SpeedTest/1970/ST980811AS
HDD,,Seagate,ST9160821AS 160GB,994,17.5,1765,https://hdd.userbenchmark.com/SpeedTest/1006/ST9160821AS
HDD,,WD,WD600BB-75CAA0 60GB,995,17.3,64,https://hdd.userbenchmark.com/SpeedTest/6010/WDC-WD600BB-75CAA0
HDD,,Fujitsu,MHW2080BH 80GB,996,17.3,187,https://hdd.userbenchmark.com/SpeedTest/6989/FUJITSU-MHW2080BH
HDD,,Seagate,ST9120822AS 120GB,997,17.2,1114,https://hdd.userbenchmark.com/SpeedTest/5319/ST9120822AS
HDD,,Hitachi,HTS541616J9SA00 160GB,998,17.2,1890,https://hdd.userbenchmark.com/SpeedTest/4013/Hitachi-HTS541616J9SA00
HDD,,Toshiba,MK1237GSX 120GB,999,17.2,504,https://hdd.userbenchmark.com/SpeedTest/4749/TOSHIBA-MK1237GSX
HDD,,Fujitsu,MHV2120BH PL 120GB,1000,17.1,419,https://hdd.userbenchmark.com/SpeedTest/1025/FUJITSU-MHV2120BH-PL
HDD,,Seagate,ST340016A 40GB,1001,17,245,https://hdd.userbenchmark.com/SpeedTest/2501/ST340016A
HDD,,Seagate,ST360021A 60GB,1002,16.7,74,https://hdd.userbenchmark.com/SpeedTest/10830/ST360021A
HDD,,Toshiba,MK2035GSS 200GB,1003,16.5,690,https://hdd.userbenchmark.com/SpeedTest/5833/TOSHIBA-MK2035GSS
HDD,,Fujitsu,MHV2100BH 100GB,1004,16.3,162,https://hdd.userbenchmark.com/SpeedTest/1474/FUJITSU-MHV2100BH
HDD,,Seagate,ST9100824AS 100GB,1005,16.2,161,https://hdd.userbenchmark.com/SpeedTest/2949/ST9100824AS
HDD,,Hitachi,HTS541010G9SA00 100GB,1006,16,264,https://hdd.userbenchmark.com/SpeedTest/5274/HTS541010G9SA00
HDD,,Seagate,ST98823AS 80GB,1007,16,395,https://hdd.userbenchmark.com/SpeedTest/5717/ST98823AS
HDD,,Fujitsu,MHV2080BH PL 80GB,1008,15.6,341,https://hdd.userbenchmark.com/SpeedTest/5000/FUJITSU-MHV2080BH-PL
HDD,,Hitachi,HTS541612J9SA00 120GB,1009,15.6,1334,https://hdd.userbenchmark.com/SpeedTest/1249/Hitachi-HTS541612J9SA00
HDD,,Seagate,ST340015A 40GB,1010,15.6,141,https://hdd.userbenchmark.com/SpeedTest/4591/ST340015A
HDD,,Toshiba,MK1234GSX 120GB,1011,15.1,500,https://hdd.userbenchmark.com/SpeedTest/1726/TOSHIBA-MK1234GSX
HDD,,Maxtor,4G120J6 123GB,1012,14.9,6,https://hdd.userbenchmark.com/SpeedTest/4566/Maxtor-4G120J6
HDD,,Toshiba,MK8034GSX 80GB,1013,14,251,https://hdd.userbenchmark.com/SpeedTest/4167/TOSHIBA-MK8034GSX
HDD,,Toshiba,MK8032GSX 80GB,1014,13.2,229,https://hdd.userbenchmark.com/SpeedTest/4083/TOSHIBA-MK8032GSX
HDD,,Seagate,ST960821A 60GB,1015,11.7,10,https://hdd.userbenchmark.com/SpeedTest/2864/ST960821A
